Country Code,Economy,Income Group,Year,Latitude (generated),Longitude (generated)
VUT,Vanuatu,Lower middle income (LM),Fiscal Year 1999,-15.339,166.89
VCT,St. Vincent and the Grenadines,Lower middle income (LM),Fiscal Year 1999,13.2528,-61.1949
UZB,Uzbekistan,Lower middle income (LM),Fiscal Year 1999,41.757,63.958
UKR,Ukraine,Lower middle income (LM),Fiscal Year 1999,49.364,32.132
TUN,Tunisia,Lower middle income (LM),Fiscal Year 1999,35.594,9.421
TON,Tonga,Lower middle income (LM),Fiscal Year 1999,-21.167,-175.19
THA,Thailand,Lower middle income (LM),Fiscal Year 1999,15.688,100.845
SYR,Syrian Arab Republic,Lower middle income (LM),Fiscal Year 1999,35.303,38.322
SWZ,Eswatini,Lower middle income (LM),Fiscal Year 1999,-26.5203,31.4607
SUR,Suriname,Lower middle income (LM),Fiscal Year 1999,4.248,-55.848
SLV,El Salvador,Lower middle income (LM),Fiscal Year 1999,13.848,-89.229
SLB,Solomon Islands,Lower middle income (LM),Fiscal Year 1999,-9.5987,160.1487
RUS,Russian Federation,Lower middle income (LM),Fiscal Year 1999,64.736,104.062
ROU,Romania,Lower middle income (LM),Fiscal Year 1999,45.933,25.119
PSE,West Bank and Gaza,Lower middle income (LM),Fiscal Year 1999,32.097,35.26
PRY,Paraguay,Lower middle income (LM),Fiscal Year 1999,-23.266,-58.409
PRK,"Korea, Dem. Rep.",Lower middle income (LM),Fiscal Year 1999,39.767,126.389
PNG,Papua New Guinea,Lower middle income (LM),Fiscal Year 1999,-5.636,142.798
PHL,Philippines,Lower middle income (LM),Fiscal Year 1999,17.181,121.256
PER,Peru,Lower middle income (LM),Fiscal Year 1999,-12.664,-72.98
PAN,Panama,Lower middle income (LM),Fiscal Year 1999,8.348,-81.005
NAM,Namibia,Lower middle income (LM),Fiscal Year 1999,-21.276,17.219
MKD,North Macedonia,Lower middle income (LM),Fiscal Year 1999,41.636,21.676
MHL,Marshall Islands,Lower middle income (LM),Fiscal Year 1999,5.961,169.651
MDV,Maldives,Lower middle income (LM),Fiscal Year 1999,4.221,73.463
MAR,Morocco,Lower middle income (LM),Fiscal Year 1999,31.129,-7.355
LVA,Latvia,Lower middle income (LM),Fiscal Year 1999,57.017,25.0173
LTU,Lithuania,Lower middle income (LM),Fiscal Year 1999,55.342,24.23
LKA,Sri Lanka,Lower middle income (LM),Fiscal Year 1999,7.3,80.727
KIR,Kiribati,Lower middle income (LM),Fiscal Year 1999,2.048,-158.59
KAZ,Kazakhstan,Lower middle income (LM),Fiscal Year 1999,48.866,69.772
JOR,Jordan,Lower middle income (LM),Fiscal Year 1999,30.681,36.279
JAM,Jamaica,Lower middle income (LM),Fiscal Year 1999,18.163,-77.477
IRQ,Iraq,Lower middle income (LM),Fiscal Year 1999,33.545,43.278
IRN,"Iran, Islamic Rep.",Lower middle income (LM),Fiscal Year 1999,33.408,54.0418
IDN,Indonesia,Lower middle income (LM),Fiscal Year 1999,-0.739,114.045
GUY,Guyana,Lower middle income (LM),Fiscal Year 1999,5.17,-58.939
GTM,Guatemala,Lower middle income (LM),Fiscal Year 1999,15.124,-90.711
GNQ,Equatorial Guinea,Lower middle income (LM),Fiscal Year 1999,1.6342,10.4695
GEO,Georgia,Lower middle income (LM),Fiscal Year 1999,42.05,43.576
FSM,"Micronesia, Fed. Sts.",Lower middle income (LM),Fiscal Year 1999,7.531,150.457
FJI,Fiji,Lower middle income (LM),Fiscal Year 1999,-17.7941,177.9783
EGY,"Egypt, Arab Rep.",Lower middle income (LM),Fiscal Year 1999,26.16,28.742
ECU,Ecuador,Lower middle income (LM),Fiscal Year 1999,-1.151,-78.308
DZA,Algeria,Lower middle income (LM),Fiscal Year 1999,28.6045,2.64
DOM,Dominican Republic,Lower middle income (LM),Fiscal Year 1999,19.01,-70.1685
DMA,Dominica,Lower middle income (LM),Fiscal Year 1999,15.4238,-61.3411
DJI,Djibouti,Lower middle income (LM),Fiscal Year 1999,11.41,42.165
CUB,Cuba,Lower middle income (LM),Fiscal Year 1999,20.571,-76.456
CRI,Costa Rica,Lower middle income (LM),Fiscal Year 1999,10.126,-84.075
CPV,Cabo Verde,Lower middle income (LM),Fiscal Year 1999,15.416,-23.36
COL,Colombia,Lower middle income (LM),Fiscal Year 1999,3.794,-73.606
CHN,China,Lower middle income (LM),Fiscal Year 1999,35.1753,99.3877
BOL,Bolivia,Lower middle income (LM),Fiscal Year 1999,-16.71,-65.183
BLZ,Belize,Lower middle income (LM),Fiscal Year 1999,17.108,-88.744
BLR,Belarus,Lower middle income (LM),Fiscal Year 1999,53.3292,27.9492
BGR,Bulgaria,Lower middle income (LM),Fiscal Year 1999,42.625,24.521
VIR,Virgin Islands (U.S.),High income (H),Fiscal Year 1999,17.7289,-64.7592
USA,United States,High income (H),Fiscal Year 1999,40.0792,-98.8164
TWN,"Taiwan, China",High income (H),Fiscal Year 1999,23.6091,120.8353
SWE,Sweden,High income (H),Fiscal Year 1999,66.2188,19
SVN,Slovenia,High income (H),Fiscal Year 1999,46.037,14.534
SGP,Singapore,High income (H),Fiscal Year 1999,1.3389,103.8297
QAT,Qatar,High income (H),Fiscal Year 1999,25.3174,51.1522
PYF,French Polynesia,High income (H),Fiscal Year 1999,-17.529,-149.53
PRT,Portugal,High income (H),Fiscal Year 1999,40.957,-7.9373
NZL,New Zealand,High income (H),Fiscal Year 1999,-42.558,172.377
NOR,Norway,High income (H),Fiscal Year 1999,61.3701,9.3031
NLD,Netherlands,High income (H),Fiscal Year 1999,52.1704,5.0102
NCL,New Caledonia,High income (H),Fiscal Year 1999,-21.02,165.062
MNP,Northern Mariana Islands,High income (H),Fiscal Year 1999,15.1905,145.7471
MCO,Monaco,High income (H),Fiscal Year 1999,43.7384,7.4243
MAC,"Macao SAR, China",High income (H),Fiscal Year 1999,22.1404,113.5643
LUX,Luxembourg,High income (H),Fiscal Year 1999,49.671,6.113
LIE,Liechtenstein,High income (H),Fiscal Year 1999,47.1593,9.547
KWT,Kuwait,High income (H),Fiscal Year 1999,29.3169,47.4272
KOR,"Korea, Rep.",High income (H),Fiscal Year 1999,36.338,128.16
JPN,Japan,High income (H),Fiscal Year 1999,35.962,137.855
ITA,Italy,High income (H),Fiscal Year 1999,44.3713,11.1084
ISR,Israel,High income (H),Fiscal Year 1999,30.992,34.834
ISL,Iceland,High income (H),Fiscal Year 1999,64.826,-18.417
IRL,Ireland,High income (H),Fiscal Year 1999,53.214,-7.588
HKG,"Hong Kong SAR, China",High income (H),Fiscal Year 1999,22.4114,114.0599
GUM,Guam,High income (H),Fiscal Year 1999,13.45,144.7579
GRL,Greenland,High income (H),Fiscal Year 1999,71,-39
GRC,Greece,High income (H),Fiscal Year 1999,39.787,21.617
GBR,United Kingdom,High income (H),Fiscal Year 1999,52.289,-1.259
FRO,Faeroe Islands,High income (H),Fiscal Year 1999,62.1252,-7.0174
FRA,France,High income (H),Fiscal Year 1999,46.656,2.543
FIN,Finland,High income (H),Fiscal Year 1999,62.716,26.192
ESP,Spain,High income (H),Fiscal Year 1999,40.617,-3.388
DNK,Denmark,High income (H),Fiscal Year 1999,56.113,9.096
DEU,Germany,High income (H),Fiscal Year 1999,51.3819,9.9877
CYP,Cyprus,High income (H),Fiscal Year 1999,34.894,32.928
CYM,Cayman Islands,High income (H),Fiscal Year 1999,19.3299,-81.1715
CHI,Channel Islands,High income (H),Fiscal Year 1999,,
CHE,Switzerland,High income (H),Fiscal Year 1999,46.7794,8.0329
CAN,Canada,High income (H),Fiscal Year 1999,59.2067,-111.1937
BRN,Brunei Darussalam,High income (H),Fiscal Year 1999,4.452,114.557
BMU,Bermuda,High income (H),Fiscal Year 1999,32.3019,-64.7737
BHS,"Bahamas, The",High income (H),Fiscal Year 1999,24.7032,-78.0455
BEL,Belgium,High income (H),Fiscal Year 1999,50.6745,4.4588
AUT,Austria,High income (H),Fiscal Year 1999,47.65,14.705
AUS,Australia,High income (H),Fiscal Year 1999,-24.578,133.582
ARE,United Arab Emirates,High income (H),Fiscal Year 1999,23.9299,53.9031
AND,Andorra,High income (H),Fiscal Year 1999,42.5425,1.5893
ABW,Aruba,High income (H),Fiscal Year 1999,12.5176,-69.9818
ZWE,Zimbabwe,Low income (L),Fiscal Year 1999,-19.098,30.047
ZMB,Zambia,Low income (L),Fiscal Year 1999,-15.13,25.268
YEM,"Yemen, Rep.",Low income (L),Fiscal Year 1999,15.569,47.793
VNM,Vietnam,Low income (L),Fiscal Year 1999,21.75,105.373
UGA,Uganda,Low income (L),Fiscal Year 1999,1.9392,32.7415
TZA,Tanzania,Low income (L),Fiscal Year 1999,-5.651,34.146
TKM,Turkmenistan,Low income (L),Fiscal Year 1999,39.584,59.597
TJK,Tajikistan,Low income (L),Fiscal Year 1999,38.367,72.597
TGO,Togo,Low income (L),Fiscal Year 1999,7.7,1.106
TCD,Chad,Low income (L),Fiscal Year 1999,15.981,18.781
STP,São Tomé and Principe,Low income (L),Fiscal Year 1999,0.216,6.595
SOM,Somalia,Low income (L),Fiscal Year 1999,2.875,43.446
SLE,Sierra Leone,Low income (L),Fiscal Year 1999,8.677,-11.779
SEN,Senegal,Low income (L),Fiscal Year 1999,15.044,-15.081
SDN,Sudan,Low income (L),Fiscal Year 1999,15.739,29.533
RWA,Rwanda,Low income (L),Fiscal Year 1999,-1.887,29.904
PAK,Pakistan,Low income (L),Fiscal Year 1999,28.1854,66.6429
NPL,Nepal,Low income (L),Fiscal Year 1999,28.2114,83.5608
NIC,Nicaragua,Low income (L),Fiscal Year 1999,12.692,-85.03
NGA,Nigeria,Low income (L),Fiscal Year 1999,9.3417,7.678
NER,Niger,Low income (L),Fiscal Year 1999,16.996,9.915
MWI,Malawi,Low income (L),Fiscal Year 1999,-13.2731,33.7428
MRT,Mauritania,Low income (L),Fiscal Year 1999,19.413,-10.6528
MOZ,Mozambique,Low income (L),Fiscal Year 1999,-13.852,38.042
MNG,Mongolia,Low income (L),Fiscal Year 1999,46.516,102.564
MMR,Myanmar,Low income (L),Fiscal Year 1999,21.841,96.05
MLI,Mali,Low income (L),Fiscal Year 1999,18.211,-2.209
MDG,Madagascar,Low income (L),Fiscal Year 1999,-19.615,46.645
MDA,Moldova,Low income (L),Fiscal Year 1999,47.524,28.444
LSO,Lesotho,Low income (L),Fiscal Year 1999,-29.446,28.371
LBR,Liberia,Low income (L),Fiscal Year 1999,6.51,-9.33
LAO,Lao PDR,Low income (L),Fiscal Year 1999,19.595,102.538
KHM,Cambodia,Low income (L),Fiscal Year 1999,12.69,104.444
KGZ,Kyrgyz Republic,Low income (L),Fiscal Year 1999,41.741,75.043
KEN,Kenya,Low income (L),Fiscal Year 1999,0.806,38.166
IND,India,Low income (L),Fiscal Year 1999,22.741,78.236
HTI,Haiti,Low income (L),Fiscal Year 1999,19.3175,-72.4205
HND,Honduras,Low income (L),Fiscal Year 1999,14.881,-87.123
GNB,Guinea-Bissau,Low income (L),Fiscal Year 1999,12.191,-14.475
GMB,"Gambia, The",Low income (L),Fiscal Year 1999,13.499,-14.641
GIN,Guinea,Low income (L),Fiscal Year 1999,10.599,-10.907
GHA,Ghana,Low income (L),Fiscal Year 1999,7.258,-1.062
ETH,Ethiopia,Low income (L),Fiscal Year 1999,8.435,38.786
ERI,Eritrea,Low income (L),Fiscal Year 1999,15.982,38.02
COM,Comoros,Low income (L),Fiscal Year 1999,-11.6527,43.3307
COG,"Congo, Rep.",Low income (L),Fiscal Year 1999,0.509,16.08
COD,"Congo, Dem. Rep.",Low income (L),Fiscal Year 1999,-1.418,23.607
CMR,Cameroon,Low income (L),Fiscal Year 1999,4.4,12.131
CIV,Côte d'Ivoire,Low income (L),Fiscal Year 1999,7.497,-5.336
CAF,Central African Republic,Low income (L),Fiscal Year 1999,7.043,21.424
BTN,Bhutan,Low income (L),Fiscal Year 1999,27.5342,90.3002
BIH,Bosnia and Herzegovina,Low income (L),Fiscal Year 1999,44.342,17.804
BGD,Bangladesh,Low income (L),Fiscal Year 1999,24.598,90.1963
BFA,Burkina Faso,Low income (L),Fiscal Year 1999,12.673,-1.226
BEN,Benin,Low income (L),Fiscal Year 1999,10.478,2.274
BDI,Burundi,Low income (L),Fiscal Year 1999,-3.333,29.749
AZE,Azerbaijan,Low income (L),Fiscal Year 1999,40.46,47.883
ARM,Armenia,Low income (L),Fiscal Year 1999,40.56,44.449
ALB,Albania,Low income (L),Fiscal Year 1999,40.654,20.076
AGO,Angola,Low income (L),Fiscal Year 1999,-12.836,17.808
AFG,Afghanistan,Low income (L),Fiscal Year 1999,34.023,65.5267
XKX,Kosovo,NA,Fiscal Year 2000,42.546,20.921
VGB,British Virgin Islands,NA,Fiscal Year 2000,18.4204,-64.64
TUV,Tuvalu,NA,Fiscal Year 2000,-7.4786,178.6758
TLS,Timor-Leste,NA,Fiscal Year 2000,-8.856,125.556
TCA,Turks and Caicos Islands,NA,Fiscal Year 2000,21.7779,-71.7592
SXM,Sint Maarten (Dutch part),NA,Fiscal Year 2000,18.034,-63.0544
SSD,South Sudan,NA,Fiscal Year 2000,7.1,30.48
SRB,Serbia,NA,Fiscal Year 2000,44.021,20.699
SMR,San Marino,NA,Fiscal Year 2000,43.942,12.4611
NRU,Nauru,NA,Fiscal Year 2000,-0.5287,166.9315
MNE,Montenegro,NA,Fiscal Year 2000,42.857,19.096
MAF,St. Martin (French part),NA,Fiscal Year 2000,18.0848,-63.0507
GIB,Gibraltar,NA,Fiscal Year 2000,36.134,-5.3482
CUW,Curaçao,NA,Fiscal Year 2000,12.2129,-69.0407
VEN,"Venezuela, RB",Upper middle income (UM),Fiscal Year 2000,6.983,-64.588
URY,Uruguay,Upper middle income (UM),Fiscal Year 2000,-32.948,-56.249
TUR,Turkey,Upper middle income (UM),Fiscal Year 2000,39.144,34.188
TTO,Trinidad and Tobago,Upper middle income (UM),Fiscal Year 2000,10.4435,-61.2604
SYC,Seychelles,Upper middle income (UM),Fiscal Year 2000,-4.6841,55.4924
SVK,Slovak Republic,Upper middle income (UM),Fiscal Year 2000,48.8595,19.4434
SAU,Saudi Arabia,Upper middle income (UM),Fiscal Year 2000,24.191,44.32
PRI,Puerto Rico,Upper middle income (UM),Fiscal Year 2000,18.242,-66.643
POL,Poland,Upper middle income (UM),Fiscal Year 2000,52.442,19.72
PLW,Palau,Upper middle income (UM),Fiscal Year 2000,7.5288,134.5573
PAN,Panama,Upper middle income (UM),Fiscal Year 2000,8.348,-81.005
OMN,Oman,Upper middle income (UM),Fiscal Year 2000,19.85,56.25
MYS,Malaysia,Upper middle income (UM),Fiscal Year 2000,4.416,102.099
MUS,Mauritius,Upper middle income (UM),Fiscal Year 2000,-20.2529,57.5902
MEX,Mexico,Upper middle income (UM),Fiscal Year 2000,22.925,-101.68
LCA,St. Lucia,Upper middle income (UM),Fiscal Year 2000,13.909,-60.9776
LBY,Libya,Upper middle income (UM),Fiscal Year 2000,27.24,17.571
LBN,Lebanon,Upper middle income (UM),Fiscal Year 2000,34.161,36.021
KOR,"Korea, Rep.",Upper middle income (UM),Fiscal Year 2000,36.338,128.16
KNA,St. Kitts and Nevis,Upper middle income (UM),Fiscal Year 2000,17.147,-62.58
IMN,Isle of Man,Upper middle income (UM),Fiscal Year 2000,54.2362,-4.5149
HUN,Hungary,Upper middle income (UM),Fiscal Year 2000,47.174,19.618
HRV,Croatia,Upper middle income (UM),Fiscal Year 2000,45.754,16.385
GRD,Grenada,Upper middle income (UM),Fiscal Year 2000,12.111,-61.6867
GAB,Gabon,Upper middle income (UM),Fiscal Year 2000,-0.406,11.914
EST,Estonia,Upper middle income (UM),Fiscal Year 2000,58.777,25.977
CZE,Czech Republic,Upper middle income (UM),Fiscal Year 2000,49.848,15.2812
CHL,Chile,Upper middle income (UM),Fiscal Year 2000,-23.176,-69.201
BWA,Botswana,Upper middle income (UM),Fiscal Year 2000,-22.126,23.662
BRB,Barbados,Upper middle income (UM),Fiscal Year 2000,13.1898,-59.559
BRA,Brazil,Upper middle income (UM),Fiscal Year 2000,-11.694,-48.978
BHR,Bahrain,Upper middle income (UM),Fiscal Year 2000,26.025,50.5534
ATG,Antigua and Barbuda,Upper middle income (UM),Fiscal Year 2000,17.625,-61.786
ASM,American Samoa,Upper middle income (UM),Fiscal Year 2000,-14.3018,-170.7511
ARG,Argentina,Upper middle income (UM),Fiscal Year 2000,-33.166,-64.31
ZAF,South Africa,Lower middle income (LM),Fiscal Year 2000,-31.7,23.441
WSM,Samoa,Lower middle income (LM),Fiscal Year 2000,-13.6221,-172.439
VUT,Vanuatu,Lower middle income (LM),Fiscal Year 2000,-15.339,166.89
VCT,St. Vincent and the Grenadines,Lower middle income (LM),Fiscal Year 2000,13.2528,-61.1949
UZB,Uzbekistan,Lower middle income (LM),Fiscal Year 2000,41.757,63.958
UKR,Ukraine,Lower middle income (LM),Fiscal Year 2000,49.364,32.132
TUN,Tunisia,Lower middle income (LM),Fiscal Year 2000,35.594,9.421
TON,Tonga,Lower middle income (LM),Fiscal Year 2000,-21.167,-175.19
THA,Thailand,Lower middle income (LM),Fiscal Year 2000,15.688,100.845
SYR,Syrian Arab Republic,Lower middle income (LM),Fiscal Year 2000,35.303,38.322
SWZ,Eswatini,Lower middle income (LM),Fiscal Year 2000,-26.5203,31.4607
SUR,Suriname,Lower middle income (LM),Fiscal Year 2000,4.248,-55.848
SLV,El Salvador,Lower middle income (LM),Fiscal Year 2000,13.848,-89.229
RUS,Russian Federation,Lower middle income (LM),Fiscal Year 2000,64.736,104.062
ROU,Romania,Lower middle income (LM),Fiscal Year 2000,45.933,25.119
PSE,West Bank and Gaza,Lower middle income (LM),Fiscal Year 2000,32.097,35.26
PRY,Paraguay,Lower middle income (LM),Fiscal Year 2000,-23.266,-58.409
PNG,Papua New Guinea,Lower middle income (LM),Fiscal Year 2000,-5.636,142.798
PHL,Philippines,Lower middle income (LM),Fiscal Year 2000,17.181,121.256
PER,Peru,Lower middle income (LM),Fiscal Year 2000,-12.664,-72.98
NAM,Namibia,Lower middle income (LM),Fiscal Year 2000,-21.276,17.219
MKD,North Macedonia,Lower middle income (LM),Fiscal Year 2000,41.636,21.676
MHL,Marshall Islands,Lower middle income (LM),Fiscal Year 2000,5.961,169.651
MDV,Maldives,Lower middle income (LM),Fiscal Year 2000,4.221,73.463
MAR,Morocco,Lower middle income (LM),Fiscal Year 2000,31.129,-7.355
LVA,Latvia,Lower middle income (LM),Fiscal Year 2000,57.017,25.0173
LTU,Lithuania,Lower middle income (LM),Fiscal Year 2000,55.342,24.23
LKA,Sri Lanka,Lower middle income (LM),Fiscal Year 2000,7.3,80.727
KIR,Kiribati,Lower middle income (LM),Fiscal Year 2000,2.048,-158.59
KAZ,Kazakhstan,Lower middle income (LM),Fiscal Year 2000,48.866,69.772
JOR,Jordan,Lower middle income (LM),Fiscal Year 2000,30.681,36.279
JAM,Jamaica,Lower middle income (LM),Fiscal Year 2000,18.163,-77.477
IRQ,Iraq,Lower middle income (LM),Fiscal Year 2000,33.545,43.278
IRN,"Iran, Islamic Rep.",Lower middle income (LM),Fiscal Year 2000,33.408,54.0418
GUY,Guyana,Lower middle income (LM),Fiscal Year 2000,5.17,-58.939
GTM,Guatemala,Lower middle income (LM),Fiscal Year 2000,15.124,-90.711
GNQ,Equatorial Guinea,Lower middle income (LM),Fiscal Year 2000,1.6342,10.4695
GEO,Georgia,Lower middle income (LM),Fiscal Year 2000,42.05,43.576
FSM,"Micronesia, Fed. Sts.",Lower middle income (LM),Fiscal Year 2000,7.531,150.457
FJI,Fiji,Lower middle income (LM),Fiscal Year 2000,-17.7941,177.9783
EGY,"Egypt, Arab Rep.",Lower middle income (LM),Fiscal Year 2000,26.16,28.742
ECU,Ecuador,Lower middle income (LM),Fiscal Year 2000,-1.151,-78.308
DZA,Algeria,Lower middle income (LM),Fiscal Year 2000,28.6045,2.64
DOM,Dominican Republic,Lower middle income (LM),Fiscal Year 2000,19.01,-70.1685
DMA,Dominica,Lower middle income (LM),Fiscal Year 2000,15.4238,-61.3411
DJI,Djibouti,Lower middle income (LM),Fiscal Year 2000,11.41,42.165
CUB,Cuba,Lower middle income (LM),Fiscal Year 2000,20.571,-76.456
CRI,Costa Rica,Lower middle income (LM),Fiscal Year 2000,10.126,-84.075
CPV,Cabo Verde,Lower middle income (LM),Fiscal Year 2000,15.416,-23.36
COL,Colombia,Lower middle income (LM),Fiscal Year 2000,3.794,-73.606
BOL,Bolivia,Lower middle income (LM),Fiscal Year 2000,-16.71,-65.183
BLZ,Belize,Lower middle income (LM),Fiscal Year 2000,17.108,-88.744
BLR,Belarus,Lower middle income (LM),Fiscal Year 2000,53.3292,27.9492
BIH,Bosnia and Herzegovina,Lower middle income (LM),Fiscal Year 2000,44.342,17.804
BGR,Bulgaria,Lower middle income (LM),Fiscal Year 2000,42.625,24.521
ALB,Albania,Lower middle income (LM),Fiscal Year 2000,40.654,20.076
VIR,Virgin Islands (U.S.),High income (H),Fiscal Year 2000,17.7289,-64.7592
USA,United States,High income (H),Fiscal Year 2000,40.0792,-98.8164
TWN,"Taiwan, China",High income (H),Fiscal Year 2000,23.6091,120.8353
SWE,Sweden,High income (H),Fiscal Year 2000,66.2188,19
SVN,Slovenia,High income (H),Fiscal Year 2000,46.037,14.534
SGP,Singapore,High income (H),Fiscal Year 2000,1.3389,103.8297
QAT,Qatar,High income (H),Fiscal Year 2000,25.3174,51.1522
PYF,French Polynesia,High income (H),Fiscal Year 2000,-17.529,-149.53
PRT,Portugal,High income (H),Fiscal Year 2000,40.957,-7.9373
NZL,New Zealand,High income (H),Fiscal Year 2000,-42.558,172.377
NOR,Norway,High income (H),Fiscal Year 2000,61.3701,9.3031
NLD,Netherlands,High income (H),Fiscal Year 2000,52.1704,5.0102
NCL,New Caledonia,High income (H),Fiscal Year 2000,-21.02,165.062
MNP,Northern Mariana Islands,High income (H),Fiscal Year 2000,15.1905,145.7471
MLT,Malta,High income (H),Fiscal Year 2000,35.9024,14.4137
MCO,Monaco,High income (H),Fiscal Year 2000,43.7384,7.4243
MAC,"Macao SAR, China",High income (H),Fiscal Year 2000,22.1404,113.5643
LUX,Luxembourg,High income (H),Fiscal Year 2000,49.671,6.113
LIE,Liechtenstein,High income (H),Fiscal Year 2000,47.1593,9.547
KWT,Kuwait,High income (H),Fiscal Year 2000,29.3169,47.4272
JPN,Japan,High income (H),Fiscal Year 2000,35.962,137.855
ITA,Italy,High income (H),Fiscal Year 2000,44.3713,11.1084
ISR,Israel,High income (H),Fiscal Year 2000,30.992,34.834
ISL,Iceland,High income (H),Fiscal Year 2000,64.826,-18.417
IRL,Ireland,High income (H),Fiscal Year 2000,53.214,-7.588
HKG,"Hong Kong SAR, China",High income (H),Fiscal Year 2000,22.4114,114.0599
GUM,Guam,High income (H),Fiscal Year 2000,13.45,144.7579
GRL,Greenland,High income (H),Fiscal Year 2000,71,-39
GRC,Greece,High income (H),Fiscal Year 2000,39.787,21.617
GBR,United Kingdom,High income (H),Fiscal Year 2000,52.289,-1.259
FRO,Faeroe Islands,High income (H),Fiscal Year 2000,62.1252,-7.0174
FRA,France,High income (H),Fiscal Year 2000,46.656,2.543
FIN,Finland,High income (H),Fiscal Year 2000,62.716,26.192
ESP,Spain,High income (H),Fiscal Year 2000,40.617,-3.388
DNK,Denmark,High income (H),Fiscal Year 2000,56.113,9.096
DEU,Germany,High income (H),Fiscal Year 2000,51.3819,9.9877
CYP,Cyprus,High income (H),Fiscal Year 2000,34.894,32.928
CYM,Cayman Islands,High income (H),Fiscal Year 2000,19.3299,-81.1715
CHI,Channel Islands,High income (H),Fiscal Year 2000,,
CHE,Switzerland,High income (H),Fiscal Year 2000,46.7794,8.0329
CAN,Canada,High income (H),Fiscal Year 2000,59.2067,-111.1937
BRN,Brunei Darussalam,High income (H),Fiscal Year 2000,4.452,114.557
BMU,Bermuda,High income (H),Fiscal Year 2000,32.3019,-64.7737
BHS,"Bahamas, The",High income (H),Fiscal Year 2000,24.7032,-78.0455
BEL,Belgium,High income (H),Fiscal Year 2000,50.6745,4.4588
AUT,Austria,High income (H),Fiscal Year 2000,47.65,14.705
AUS,Australia,High income (H),Fiscal Year 2000,-24.578,133.582
ARE,United Arab Emirates,High income (H),Fiscal Year 2000,23.9299,53.9031
